reads,mean,sd,max,perc_compl,sd_upr_perc_compl,sd_lwr_perc_compl,max_perc_compl
91000,223.68,6.70425765518232,241,23.4465408805031,24.1492932552602,22.7437885057461,25.2620545073375
92000,224.74,6.03963340917077,245,23.5576519916143,24.1907372546301,22.9245667285985,25.6813417190776
93000,225,5.75598064028304,243,23.5849056603774,24.1882579287508,22.9815533920039,25.4716981132075
94000,223.85,6.0875348712004,236,23.4643605870021,24.1024669676311,22.8262542063731,24.7379454926625
95000,225.49,5.80403029598982,238,23.6362683438155,24.2446572637306,23.0278794239004,24.9475890985325
96000,226.68,6.20342036641273,241,23.7610062893082,24.4112599964793,23.110752582137,25.2620545073375
97000,227.03,6.34441614032498,243,23.7976939203354,24.4627270587343,23.1326607819366,25.4716981132075
98000,226.45,5.85062372570634,238,23.7368972746331,24.350170201856,23.1236243474102,24.9475890985325
99000,229.49,6.52035662406977,244,24.0555555555556,24.7390310926698,23.3720800184413,25.5765199161426
1e+05,229.49,6.08939299690101,244,24.0555555555556,24.6938567082705,23.4172544028406,25.5765199161426
101000,229.96,6.42268706157392,246,24.104821802935,24.7780594404166,23.4315841654535,25.7861635220126
102000,230.53,5.71097649489582,247,24.164570230608,24.7632050833224,23.5659353778935,25.8909853249476
103000,232.23,5.84627136634016,246,24.3427672955975,24.9555840006646,23.7299505905304,25.7861635220126
104000,232.06,5.49162815547264,245,24.3249475890985,24.9005899534038,23.7493052247932,25.6813417190776
105000,231.95,5.50917508353203,245,24.3134171907757,24.8908988557161,23.7359355258352,25.6813417190776
106000,232.99,6.01596361207564,250,24.4224318658281,25.0530360180373,23.7918277136189,26.2054507337526
107000,233.14,5.78227874412394,248,24.4381551362683,25.0442640193002,23.8320462532365,25.9958071278826
108000,233.48,5.3000476460599,246,24.4737945492662,25.0293550991677,23.9182339993648,25.7861635220126
109000,234.38,6.67541849783309,249,24.5681341719078,25.2678635741963,23.8684047696192,26.1006289308176
110000,234.78,5.96890934659581,253,24.6100628930818,25.2357347323476,23.984391053816,26.5199161425577
111000,234.55,6.2302212292708,249,24.5859538784067,25.2390169003429,23.9328908564706,26.1006289308176
112000,237.25,5.74785862629543,253,24.8689727463312,25.4714736505551,24.2664718421074,26.5199161425577
113000,236.34,5.8399875466866,251,24.7735849056604,25.3857429294221,24.1614268818987,26.3102725366876
114000,237.63,5.16721404725032,254,24.9088050314465,25.4504417240304,24.3671683388626,26.6247379454927
115000,238.29,6.31543723543726,258,24.9779874213836,25.6399829387251,24.3159919040422,27.0440251572327
116000,239.51,5.51489260131513,254,25.1058700209644,25.6839510064272,24.5277890355016,26.6247379454927
117000,237.6,6.64997911442,257,24.9056603773585,25.6027231776122,24.2085975771048,26.9392033542977
118000,239.46,6.1256539539576,254,25.1006289308176,25.7427310224274,24.4585268392078,26.6247379454927
119000,240.2,5.98989047302101,252,25.1781970649895,25.8060681837548,24.5503259462242,26.4150943396226
120000,241.55,5.36990303318957,255,25.3197064989518,25.8825894164769,24.7568235814267,26.7295597484277
